customer_id,merchant_category_code,txn_count
CUST8015,5999,4
CUST8015,5732,3
CUST8015,5812,2
CUST8016,5732,6
CUST8016,5999,4
CUST8016,5812,3
CUST8016,5411,2
CUST8017,5732,5
CUST8017,5812,4
CUST8017,5999,2
CUST8017,5411,2
CUST8018,5999,4
CUST8018,5812,4
CUST8018,5732,2
CUST8018,5411,2
CUST8019,5411,6
CUST8019,5812,4
CUST8019,5732,2
CUST8019,5999,2
CUST8020,5732,4
CUST8020,5812,4
CUST8020,5411,1
CUST8021,5999,5
CUST8021,5732,3
CUST8021,5812,2
CUST8021,5411,2
CUST8022,5999,3
CUST8022,5812,3
CUST8022,5732,3
CUST8022,5411,1
CUST8023,5999,4
CUST8023,5812,3
CUST8023,5411,2
CUST8023,5732,2
CUST8024,5999,5
CUST8024,5411,3
CUST8024,5732,1
CUST8024,5812,1
CUST8025,5411,4
CUST8025,5812,2
CUST8025,5732,2
CUST8025,5999,1
CUST8026,5999,8
CUST8026,5411,5
CUST8026,5812,3
CUST8027,5411,3
CUST8027,5812,2
CUST8027,5999,2
CUST8027,5732,1
CUST8028,5411,6
CUST8028,5999,4
CUST8028,5812,1
CUST8028,5732,1
CUST8029,5812,5
CUST8029,5999,2
CUST8029,5411,1
CUST8029,5732,1
CUST8030,5732,6
CUST8030,5999,4
CUST8030,5411,2
CUST8031,5732,7
CUST8031,5999,3
CUST8031,5411,2
CUST8031,5812,2
CUST8032,5812,4
CUST8032,5411,3
CUST8032,5999,2
CUST8032,5732,2
CUST8033,5999,3
CUST8033,5812,3
CUST8033,5732,2
CUST8033,5411,2
CUST8034,5812,3
CUST8034,5999,2
CUST8034,5411,2
CUST8034,5732,1
CUST8035,5999,2
CUST8035,5411,1
CUST8035,5732,1
CUST8035,5812,1
CUST8036,5411,6
CUST8036,5732,3
CUST8036,5812,2
CUST8036,5999,1
CUST8037,5411,4
CUST8037,5999,3
CUST8037,5812,3
CUST8038,5999,5
CUST8038,5812,5
CUST8038,5732,4
CUST8038,5411,1
CUST8039,5411,3
CUST8039,5999,3
CUST8039,5732,2
CUST8039,5812,2
CUST8040,5812,9
CUST8040,5411,6
CUST8040,5732,3
CUST8040,5999,3
CUST8041,5732,4
CUST8041,5999,3
CUST8041,5812,3
CUST8041,5411,2
CUST8042,5411,5
CUST8042,5999,4
CUST8042,5732,1
CUST8043,5812,6
CUST8043,5411,5
CUST8043,5732,5
CUST8043,5999,4
CUST8044,5812,7
CUST8044,5411,5
CUST8044,5732,3
CUST8044,5999,1
CUST8045,5411,7
CUST8045,5812,4
CUST8045,5999,2
CUST8045,5732,2
CUST8046,5812,4
CUST8046,5411,4
CUST8046,5999,1
CUST8046,5732,1
CUST8047,5411,5
CUST8047,5999,3
CUST8047,5812,2
CUST8048,5732,3
CUST8048,5411,2
CUST8048,5999,1
CUST8048,5812,1
CUST8049,5999,5
CUST8049,5812,3
CUST8049,5411,3
CUST8049,5732,2
CUST8050,5999,6
CUST8050,5411,3
CUST8050,5812,3
CUST8050,5732,2
CUST8051,5732,4
CUST8051,5812,1
CUST8051,5999,1
CUST8052,5999,3
CUST8052,5411,2
CUST8052,5812,1
CUST8052,5732,1
CUST8053,5732,4
CUST8053,5812,2
CUST8053,5999,2
CUST8054,5812,6
CUST8054,5999,5
CUST8054,5732,1
CUST8055,5812,6
CUST8055,5411,5
CUST8055,5732,4
CUST8055,5999,4
CUST8056,5999,4
CUST8056,5812,2
CUST8056,5411,2
CUST8056,5732,1
CUST8057,5812,2
CUST8057,5732,2
CUST8057,5411,1
CUST8058,5732,7
CUST8058,5999,4
CUST8058,5812,2
CUST8058,5411,2
CUST8059,5732,4
CUST8059,5999,2
CUST8059,5812,2
CUST8059,5411,1
CUST8060,5411,5
CUST8060,5812,2
CUST8060,5732,2
CUST8060,5999,1
CUST8061,5999,3
CUST8061,5732,2
CUST8061,5812,2
CUST8061,5411,2
CUST8062,5812,4
CUST8062,5732,3
CUST8062,5411,3
CUST8062,5999,3
CUST8063,5812,6
CUST8063,5999,4
CUST8063,5732,4
CUST8063,5411,2
CUST8064,5812,4
CUST8064,5732,3
CUST8064,5411,2
CUST8064,5999,1
CUST8065,5812,4
CUST8065,5999,3
CUST8065,5411,3
CUST8065,5732,2
CUST8066,5411,4
CUST8066,5999,4
CUST8066,5812,3
CUST8066,5732,2
CUST8067,5411,4
CUST8067,5812,3
CUST8067,5999,2
CUST8067,5732,1
CUST8068,5999,5
CUST8068,5812,3
CUST8068,5732,2
CUST8068,5411,1
CUST8069,5999,4
CUST8069,5812,3
CUST8069,5411,3
CUST8069,5732,3
CUST8070,5411,4
CUST8070,5999,3
CUST8070,5812,3
CUST8070,5732,3
CUST8071,5812,4
CUST8071,5411,3
CUST8071,5999,3
CUST8071,5732,2
CUST8072,5999,4
CUST8072,5812,3
CUST8072,5732,2
CUST8072,5411,2
CUST8073,5411,7
CUST8073,5812,5
CUST8073,5999,3
CUST8073,5732,2
CUST8074,5999,4
CUST8074,5411,3
CUST8074,5732,1
CUST8075,5812,5
CUST8075,5732,2
CUST8075,5411,1
CUST8076,5812,4
CUST8076,5732,2
CUST8076,5411,2
CUST8076,5999,2
CUST8077,5812,7
CUST8077,5999,4
CUST8077,5732,3
CUST8077,5411,3
CUST8078,5812,4
CUST8078,5411,2
CUST8078,5999,2
CUST8078,5732,1
CUST8079,5812,5
CUST8079,5411,3
CUST8079,5732,2
CUST8079,5999,2
CUST8080,5812,4
CUST8080,5411,3
CUST8080,5732,2
CUST8080,5999,1
CUST8081,5732,3
CUST8081,5999,3
CUST8081,5812,2
CUST8082,5411,3
CUST8082,5999,3
CUST8082,5732,2
CUST8082,5812,2
CUST8083,5732,3
CUST8083,5999,2
CUST8083,5812,1
CUST8083,5411,1
CUST8084,5812,3
CUST8084,5411,2
CUST8084,5732,2
CUST8084,5999,1
CUST8085,5999,3
CUST8085,5732,2
CUST8085,5411,1
CUST8085,5812,1
CUST8086,5812,2
CUST8086,5732,2
CUST8086,5999,1
CUST8087,5812,3
CUST8087,5411,3
CUST8087,5732,3
CUST8087,5999,2
CUST8088,5732,5
CUST8088,5411,3
CUST8088,5999,2
CUST8088,5812,2
CUST8089,5812,5
CUST8089,5732,4
CUST8089,5999,2
CUST8089,5411,2
CUST8090,5812,2
CUST8090,5999,2
CUST8090,5732,1
CUST8091,5999,4
CUST8091,5732,4
CUST8091,5812,2
CUST8091,5411,2
CUST8092,5732,4
CUST8092,5411,3
CUST8092,5999,3
CUST8093,5411,5
CUST8093,5732,4
CUST8093,5812,4
CUST8093,5999,3
CUST8094,5999,5
CUST8094,5411,3
CUST8094,5812,2
CUST8095,5411,8
CUST8095,5732,3
CUST8095,5812,3
CUST8095,5999,1
CUST8096,5999,3
CUST8096,5812,3
CUST8096,5732,3
CUST8096,5411,1
CUST8097,5732,6
CUST8097,5999,5
CUST8097,5812,4
CUST8097,5411,2
CUST8098,5732,6
CUST8098,5411,4
CUST8098,5812,1
CUST8098,5999,1
CUST8099,5411,6
CUST8099,5999,4
CUST8099,5732,2
CUST8099,5812,2
CUST8100,5411,6
CUST8100,5732,4
CUST8100,5999,2
CUST8101,5732,6
CUST8101,5411,2
CUST8101,5999,2
CUST8101,5812,2
CUST8102,5812,5
CUST8102,5999,5
CUST8102,5411,4
CUST8103,5732,4
CUST8103,5411,2
CUST8103,5812,2
CUST8103,5999,2
CUST8104,5411,5
CUST8104,5812,4
CUST8104,5999,3
CUST8104,5732,1
CUST8105,5812,4
CUST8105,5732,3
CUST8105,5411,2
CUST8105,5999,1
CUST8106,5411,6
CUST8106,5812,4
CUST8106,5999,3
CUST8107,5732,4
CUST8107,5411,4
CUST8107,5812,3
CUST8108,5999,6
CUST8108,5411,3
CUST8108,5732,3
CUST8108,5812,1
CUST8109,5732,3
CUST8109,5411,2
CUST8109,5812,2
CUST8110,5411,5
CUST8110,5999,3
CUST8110,5732,3
CUST8110,5812,1
CUST8111,5732,7
CUST8111,5411,3
CUST8111,5812,3
CUST8111,5999,1
CUST8112,5411,5
CUST8112,5732,2
CUST8112,5999,1
CUST8113,5411,4
CUST8113,5812,3
CUST8113,5999,3
CUST8113,5732,2
CUST8114,5812,3
CUST8114,5732,2
CUST8114,5411,1
CUST8115,5812,3
CUST8115,5732,3
CUST8115,5999,2
CUST8116,5411,2
CUST8116,5999,2
CUST8116,5812,1
CUST8116,5732,1
CUST8117,5999,5
CUST8117,5812,5
CUST8117,5411,4
CUST8117,5732,3
CUST8118,5411,5
CUST8118,5732,5
CUST8118,5812,3
CUST8118,5999,2
CUST8119,5411,6
CUST8119,5732,5
CUST8119,5999,3
CUST8119,5812,3
CUST8120,5812,2
CUST8120,5411,2
CUST8120,5732,2
CUST8121,5999,4
CUST8121,5411,4
CUST8121,5812,3
CUST8122,5732,4
CUST8122,5812,2
CUST8122,5999,2
CUST8122,5411,1
CUST8123,5812,6
CUST8123,5411,3
CUST8123,5732,1
CUST8123,5999,1
CUST8124,5812,6
CUST8124,5999,4
CUST8124,5411,3
CUST8124,5732,2
CUST8125,5812,2
CUST8125,5732,1
CUST8125,5411,1
CUST8126,5411,4
CUST8126,5999,3
CUST8126,5732,2
CUST8126,5812,1
CUST8127,5812,7
CUST8127,5732,4
CUST8127,5999,2
CUST8127,5411,1
CUST8128,5812,5
CUST8128,5732,3
CUST8128,5999,2
CUST8128,5411,1
CUST8129,5411,4
CUST8129,5732,2
CUST8129,5812,1
CUST8129,5999,1
CUST8130,5732,4
CUST8130,5411,4
CUST8130,5812,2
CUST8130,5999,1
CUST8131,5812,8
CUST8131,5999,4
CUST8131,5732,4
CUST8131,5411,3
CUST8132,5999,4
CUST8132,5812,3
CUST8132,5411,2
CUST8132,5732,1
CUST8133,5999,5
CUST8133,5411,5
CUST8133,5812,3
CUST8133,5732,2
CUST8134,5812,3
CUST8134,5732,3
CUST8134,5999,2
CUST8134,5411,1
CUST8135,5999,6
CUST8135,5732,3
CUST8135,5812,2
CUST8135,5411,1
CUST8136,5411,7
CUST8136,5999,5
CUST8136,5732,2
CUST8136,5812,1
CUST8137,5812,4
CUST8137,5999,3
CUST8137,5732,3
CUST8137,5411,2
CUST8138,5999,4
CUST8138,5732,3
CUST8138,5812,2
CUST8138,5411,2
CUST8139,5812,4
CUST8139,5732,1
CUST8139,5999,1
CUST8140,5999,3
CUST8140,5411,3
CUST8140,5732,2
CUST8140,5812,1
CUST8141,5732,3
CUST8141,5999,3
CUST8141,5812,3
CUST8141,5411,3
CUST8142,5812,4
CUST8142,5999,3
CUST8142,5732,1
CUST8142,5411,1
CUST8143,5732,4
CUST8143,5999,3
CUST8143,5411,1
CUST8144,5411,5
CUST8144,5812,4
CUST8144,5732,4
CUST8144,5999,2
CUST8145,5732,6
CUST8145,5999,3
CUST8145,5411,2
CUST8145,5812,1
CUST8146,5812,4
CUST8146,5411,2
CUST8146,5999,1
CUST8146,5732,1
CUST8147,5812,3
CUST8147,5999,3
CUST8147,5411,2
CUST8147,5732,1
CUST8148,5812,3
CUST8148,5732,3
CUST8148,5999,2
CUST8149,5732,7
CUST8149,5812,3
CUST8149,5411,1
CUST8149,5999,1
CUST8150,5411,3
CUST8150,5999,3
CUST8150,5732,1
CUST8151,5999,5
CUST8151,5812,4
CUST8151,5411,4
CUST8151,5732,2
CUST8152,5999,4
CUST8152,5411,3
CUST8152,5732,2
CUST8152,5812,2
CUST8153,5411,4
CUST8153,5732,4
CUST8153,5812,1
CUST8154,5999,4
CUST8154,5411,4
CUST8154,5812,3
CUST8154,5732,1
CUST8155,5732,4
CUST8155,5999,2
CUST8155,5812,2
CUST8155,5411,2
CUST8156,5812,2
CUST8156,5732,2
CUST8156,5411,2
CUST8156,5999,1
CUST8157,5732,4
CUST8157,5999,4
CUST8157,5812,3
CUST8157,5411,3
CUST8158,5812,8
CUST8158,5999,3
CUST8158,5732,3
CUST8158,5411,3
CUST8159,5999,6
CUST8159,5812,5
CUST8159,5732,3
CUST8159,5411,1
CUST8160,5812,5
CUST8160,5732,4
CUST8160,5999,3
CUST8160,5411,1
CUST8161,5812,4
CUST8161,5999,3
CUST8161,5411,2
CUST8161,5732,1
CUST8162,5999,4
CUST8162,5732,3
CUST8162,5411,1
CUST8162,5812,1
CUST8163,5812,5
CUST8163,5999,5
CUST8163,5411,4
CUST8163,5732,4
CUST8164,5812,6
CUST8164,5999,3
CUST8164,5411,1
CUST8164,5732,1
CUST8165,5411,2
CUST8165,5812,2
CUST8165,5999,2
CUST8165,5732,1
CUST8166,5732,3
CUST8166,5411,2
CUST8166,5999,2
CUST8166,5812,2
CUST8167,5812,3
CUST8167,5999,1
CUST8167,5411,1
CUST8167,5732,1
CUST8168,5999,4
CUST8168,5411,3
CUST8168,5732,2
CUST8168,5812,2
CUST8169,5812,3
CUST8169,5732,3
CUST8169,5411,3
CUST8169,5999,1
CUST8170,5812,4
CUST8170,5999,1
CUST8170,5732,1
CUST8170,5411,1
CUST8171,5411,4
CUST8171,5732,2
CUST8171,5812,2
CUST8171,5999,1
CUST8172,5999,4
CUST8172,5812,4
CUST8172,5411,3
CUST8172,5732,1
CUST8173,5732,8
CUST8173,5411,4
CUST8173,5812,2
CUST8173,5999,2
CUST8174,5999,3
CUST8174,5411,2
CUST8174,5732,1
CUST8174,5812,1
CUST8175,5812,5
CUST8175,5999,4
CUST8175,5732,1
CUST8175,5411,1
CUST8176,5999,3
CUST8176,5411,3
CUST8176,5812,2
CUST8176,5732,1
CUST8177,5411,6
CUST8177,5999,3
CUST8178,5812,5
CUST8178,5732,2
CUST8178,5999,2
CUST8178,5411,1
CUST8179,5411,4
CUST8179,5812,3
CUST8179,5732,2
CUST8179,5999,1
CUST8180,5812,8
CUST8180,5999,1
CUST8180,5732,1
CUST8181,5812,5
CUST8181,5999,2
CUST8181,5732,2
CUST8181,5411,2
CUST8182,5999,2
CUST8182,5732,2
CUST8182,5411,1
CUST8183,5812,4
CUST8183,5999,3
CUST8183,5411,2
CUST8183,5732,2
CUST8184,5812,5
CUST8184,5999,5
CUST8184,5411,3
CUST8185,5999,6
CUST8185,5411,5
CUST8185,5812,1
CUST8186,5732,5
CUST8186,5411,4
CUST8186,5999,2
CUST8186,5812,2
CUST8187,5411,8
CUST8187,5812,4
CUST8187,5999,4
CUST8187,5732,1
CUST8188,5732,3
CUST8188,5812,3
CUST8188,5411,1
CUST8189,5812,6
CUST8189,5732,4
CUST8189,5411,3
CUST8189,5999,1
CUST8190,5411,2
CUST8190,5732,2
CUST8190,5999,1
CUST8191,5812,7
CUST8191,5999,3
CUST8191,5411,2
CUST8191,5732,1
CUST8192,5812,3
CUST8192,5999,2
CUST8192,5732,2
CUST8192,5411,1
CUST8193,5999,4
CUST8193,5812,4
CUST8193,5732,2
CUST8193,5411,1
CUST8194,5999,5
CUST8194,5812,3
CUST8194,5411,3
CUST8194,5732,2
CUST8195,5411,4
CUST8195,5812,4
CUST8195,5999,1
CUST8196,5999,6
CUST8196,5411,2
CUST8196,5732,2
CUST8196,5812,2
CUST8197,5812,5
CUST8197,5411,2
CUST8197,5732,2
CUST8198,5999,4
CUST8198,5411,3
CUST8198,5732,2
CUST8198,5812,2
CUST8199,5999,7
CUST8199,5812,4
CUST8199,5411,2
CUST8199,5732,1
CUST8200,5411,6
CUST8200,5999,4
CUST8200,5732,2
CUST8201,5999,3
CUST8201,5411,3
CUST8201,5732,2
CUST8202,5812,4
CUST8202,5732,2
CUST8202,5411,1
CUST8202,5999,1
CUST8203,5732,4
CUST8203,5999,3
CUST8203,5411,2
CUST8203,5812,2
CUST8204,5999,4
CUST8204,5812,3
CUST8204,5411,3
CUST8204,5732,1
CUST8205,5812,6
CUST8205,5999,4
CUST8205,5732,3
CUST8205,5411,2
CUST8206,5411,4
CUST8206,5732,3
CUST8206,5812,3
CUST8206,5999,3
CUST8207,5732,3
CUST8207,5812,2
CUST8207,5411,2
CUST8207,5999,1
CUST8208,5732,5
CUST8208,5411,4
CUST8208,5999,3
CUST8209,5411,4
CUST8209,5999,3
CUST8209,5732,1
CUST8210,5999,7
CUST8210,5732,3
CUST8210,5411,2
CUST8210,5812,1
CUST8211,5732,5
CUST8211,5999,3
CUST8211,5812,3
CUST8211,5411,2
CUST8212,5999,4
CUST8212,5812,3
CUST8212,5411,2
CUST8212,5732,2
CUST8213,5999,3
CUST8213,5411,2
CUST8213,5732,2
CUST8214,5732,5
CUST8214,5999,4
CUST8214,5411,3
CUST8214,5812,1
CUST8215,5411,4
CUST8215,5999,3
CUST8215,5812,2
CUST8215,5732,1
CUST8216,5411,3
CUST8216,5999,3
CUST8216,5812,2
CUST8216,5732,1
CUST8217,5411,7
CUST8217,5732,4
CUST8217,5812,2
CUST8217,5999,1
CUST8218,5812,4
CUST8218,5732,3
CUST8218,5999,2
CUST8218,5411,2
CUST8219,5812,4
CUST8219,5999,1
CUST8219,5411,1
CUST8220,5732,4
CUST8220,5999,3
CUST8220,5812,3
CUST8220,5411,2
CUST8221,5812,3
CUST8221,5732,2
CUST8221,5999,2
CUST8222,5411,5
CUST8222,5999,5
CUST8222,5732,3
CUST8222,5812,3
CUST8223,5999,7
CUST8223,5732,5
CUST8223,5812,2
CUST8223,5411,1
CUST8224,5732,7
CUST8224,5999,3
CUST8224,5411,2
CUST8224,5812,2
CUST8225,5812,7
CUST8225,5999,4
CUST8225,5411,3
CUST8225,5732,2
CUST8226,5999,4
CUST8226,5732,2
CUST8226,5812,1
CUST8226,5411,1
CUST8227,5411,5
CUST8227,5812,3
CUST8227,5999,3
CUST8227,5732,1
CUST8228,5812,5
CUST8228,5732,5
CUST8228,5999,3
CUST8228,5411,2
CUST8229,5812,6
CUST8229,5999,3
CUST8229,5732,3
CUST8229,5411,2
CUST8230,5732,4
CUST8230,5999,3
CUST8230,5812,2
CUST8231,5411,4
CUST8231,5999,2
CUST8231,5812,1
CUST8231,5732,1
CUST8232,5732,3
CUST8232,5411,3
CUST8232,5812,3
CUST8232,5999,2
CUST8233,5999,5
CUST8233,5732,4
CUST8233,5411,3
CUST8234,5732,7
CUST8234,5999,4
CUST8234,5411,4
CUST8234,5812,4
CUST8235,5732,7
CUST8235,5411,3
CUST8235,5812,2
CUST8235,5999,2
CUST8236,5411,7
CUST8236,5732,4
CUST8236,5999,4
CUST8236,5812,3
CUST8237,5411,5
CUST8237,5999,3
CUST8237,5812,3
CUST8237,5732,2
CUST8238,5999,9
CUST8238,5411,4
CUST8238,5732,3
CUST8238,5812,2
CUST8239,5732,4
CUST8239,5999,3
CUST8239,5411,2
CUST8239,5812,2
CUST8240,5999,4
CUST8240,5411,3
CUST8240,5812,3
CUST8240,5732,2
CUST8241,5999,6
CUST8241,5732,2
CUST8241,5411,1
CUST8242,5732,3
CUST8242,5812,3
CUST8242,5999,1
CUST8242,5411,1
CUST8243,5812,3
CUST8243,5732,2
CUST8243,5999,2
CUST8243,5411,1
CUST8244,5999,4
CUST8244,5812,4
CUST8244,5411,4
CUST8244,5732,2
CUST8245,5999,3
CUST8245,5732,2
CUST8245,5411,2
CUST8245,5812,1
CUST8246,5999,5
CUST8246,5732,3
CUST8246,5411,3
CUST8246,5812,1
CUST8247,5732,6
CUST8247,5411,5
CUST8247,5812,1
CUST8247,5999,1
CUST8248,5732,5
CUST8248,5411,3
CUST8248,5999,2
CUST8248,5812,1
CUST8249,5999,5
CUST8249,5812,5
CUST8249,5411,5
CUST8249,5732,2
CUST8250,5999,5
CUST8250,5732,3
CUST8250,5812,2
CUST8250,5411,1
CUST8251,5411,6
CUST8251,5999,3
CUST8251,5812,3
CUST8251,5732,3
CUST8252,5732,4
CUST8252,5999,3
CUST8252,5411,2
CUST8252,5812,1
CUST8253,5732,3
CUST8253,5999,3
CUST8253,5411,3
CUST8253,5812,2
CUST8254,5411,4
CUST8254,5999,4
CUST8254,5732,3
CUST8254,5812,3
CUST8255,5999,7
CUST8255,5812,3
CUST8255,5411,2
CUST8256,5812,9
CUST8256,5411,5
CUST8256,5999,4
CUST8256,5732,3
CUST8257,5999,5
CUST8257,5732,3
CUST8257,5812,3
CUST8257,5411,2
CUST8258,5732,4
CUST8258,5999,3
CUST8258,5411,3
CUST8258,5812,1
CUST8259,5732,5
CUST8259,5812,3
CUST8259,5411,3
CUST8260,5732,5
CUST8260,5999,3
CUST8260,5812,1
CUST8260,5411,1
CUST8261,5411,6
CUST8261,5732,6
CUST8261,5999,2
CUST8261,5812,2
CUST8262,5812,5
CUST8262,5411,3
CUST8262,5999,2
CUST8262,5732,1
CUST8263,5411,3
CUST8263,5812,3
CUST8263,5732,2
CUST8263,5999,2
CUST8264,5411,5
CUST8264,5999,2
CUST8264,5732,2
CUST8264,5812,1
CUST8265,5999,4
CUST8265,5411,2
CUST8265,5732,2
CUST8266,5999,3
CUST8266,5732,3
CUST8266,5812,3
CUST8266,5411,2
CUST8267,5732,4
CUST8267,5812,2
CUST8267,5999,1
CUST8267,5411,1
CUST8268,5732,4
CUST8268,5411,3
CUST8268,5812,2
CUST8268,5999,1
CUST8269,5812,6
CUST8269,5732,5
CUST8269,5411,3
CUST8270,5732,8
CUST8270,5812,4
CUST8270,5411,2
CUST8270,5999,1
CUST8271,5411,3
CUST8271,5732,2
CUST8271,5999,1
CUST8271,5812,1
CUST8272,5411,5
CUST8272,5999,1
CUST8272,5812,1
CUST8272,5732,1
CUST8273,5732,5
CUST8273,5411,3
CUST8273,5812,2
CUST8273,5999,1
CUST8274,5411,5
CUST8274,5999,3
CUST8274,5732,2
CUST8274,5812,1
CUST8275,5732,3
CUST8275,5812,3
CUST8275,5411,2
CUST8276,5812,6
CUST8276,5999,3
CUST8276,5411,3
CUST8276,5732,2
CUST8277,5812,3
CUST8277,5732,2
CUST8277,5999,1
CUST8278,5812,4
CUST8278,5999,4
CUST8278,5732,3
CUST8278,5411,1
CUST8279,5411,4
CUST8279,5999,2
CUST8279,5732,1
CUST8280,5732,9
CUST8280,5999,5
CUST8280,5812,3
CUST8280,5411,1
CUST8281,5999,6
CUST8281,5812,2
CUST8281,5732,1
CUST8282,5999,3
CUST8282,5732,3
CUST8282,5411,2
CUST8283,5732,3
CUST8283,5411,3
CUST8283,5812,1
CUST8284,5812,4
CUST8284,5411,3
CUST8284,5732,3
CUST8284,5999,3
CUST8285,5812,4
CUST8285,5411,3
CUST8285,5732,2
CUST8285,5999,1
CUST8286,5812,6
CUST8286,5411,4
CUST8286,5999,2
CUST8287,5812,5
CUST8287,5411,3
CUST8287,5999,2
CUST8287,5732,1
CUST8288,5732,5
CUST8288,5411,2
CUST8288,5812,1
CUST8288,5999,1
CUST8289,5411,6
CUST8289,5812,3
CUST8289,5732,2
CUST8289,5999,2
CUST8290,5812,7
CUST8290,5999,4
CUST8290,5411,2
CUST8290,5732,1
CUST8291,5732,6
CUST8291,5812,4
CUST8291,5411,4
CUST8291,5999,2
CUST8292,5732,4
CUST8292,5999,3
CUST8292,5411,2
CUST8293,5411,4
CUST8293,5732,3
CUST8293,5999,1
CUST8293,5812,1
CUST8294,5999,7
CUST8294,5812,6
CUST8294,5732,3
CUST8294,5411,2
CUST8295,5411,4
CUST8295,5812,4
CUST8295,5999,2
CUST8295,5732,2
CUST8296,5411,3
CUST8296,5732,3
CUST8296,5999,2
CUST8296,5812,2
CUST8297,5732,4
CUST8297,5812,2
CUST8297,5999,2
CUST8297,5411,1
CUST8298,5999,6
CUST8298,5411,4
CUST8298,5812,3
CUST8298,5732,2
CUST8299,5411,5
CUST8299,5732,2
CUST8299,5812,1
CUST8300,5732,5
CUST8300,5411,3
CUST8300,5812,1
CUST8300,5999,1
CUST8301,5411,5
CUST8301,5812,4
CUST8301,5999,3
CUST8301,5732,1
CUST8302,5812,6
CUST8302,5411,4
CUST8302,5999,3
CUST8302,5732,1
CUST8303,5411,4
CUST8303,5732,3
CUST8303,5812,3
CUST8303,5999,2
CUST8304,5999,3
CUST8304,5411,2
CUST8304,5812,2
CUST8305,5999,6
CUST8305,5812,3
CUST8305,5411,3
CUST8305,5732,2
CUST8306,5812,6
CUST8306,5411,3
CUST8306,5732,2
CUST8306,5999,1
CUST8307,5732,4
CUST8307,5999,4
CUST8307,5411,2
CUST8307,5812,2
CUST8308,5999,5
CUST8308,5732,4
CUST8308,5812,2
CUST8308,5411,2
CUST8309,5732,4
CUST8309,5812,2
CUST8309,5999,2
CUST8309,5411,2
CUST8310,5411,4
CUST8310,5999,4
CUST8310,5732,2
CUST8310,5812,2
CUST8311,5812,6
CUST8311,5999,2
CUST8311,5732,1
CUST8311,5411,1
CUST8312,5411,5
CUST8312,5732,4
CUST8312,5812,3
CUST8312,5999,2
CUST8313,5732,5
CUST8313,5411,3
CUST8313,5999,1
CUST8313,5812,1
CUST8314,5411,3
CUST8314,5732,2
CUST8314,5812,2
CUST8314,5999,1
CUST8315,5411,3
CUST8315,5812,3
CUST8315,5732,1
CUST8316,5732,5
CUST8316,5812,3
CUST8316,5411,1
CUST8316,5999,1
CUST8317,5411,3
CUST8317,5812,2
CUST8317,5732,2
CUST8318,5999,6
CUST8318,5812,5
CUST8318,5732,4
CUST8318,5411,2
CUST8319,5411,5
CUST8319,5999,4
CUST8319,5732,4
CUST8319,5812,4
CUST8320,5812,3
CUST8320,5732,2
CUST8320,5999,2
CUST8320,5411,2
CUST8321,5812,3
CUST8321,5999,2
CUST8321,5411,2
CUST8321,5732,1
CUST8322,5999,4
CUST8322,5812,3
CUST8322,5732,3
CUST8322,5411,2
CUST8323,5812,5
CUST8323,5732,3
CUST8323,5411,3
CUST8323,5999,2
CUST8324,5411,6
CUST8324,5812,3
CUST8324,5999,3
CUST8324,5732,1
CUST8325,5812,6
CUST8325,5999,4
CUST8325,5732,3
CUST8326,5999,3
CUST8326,5411,3
CUST8326,5732,2
CUST8326,5812,2
CUST8327,5732,4
CUST8327,5812,3
CUST8327,5999,1
CUST8328,5999,5
CUST8328,5812,2
CUST8328,5411,1
CUST8329,5732,5
CUST8329,5812,2
CUST8329,5999,2
CUST8329,5411,1
CUST8330,5999,3
CUST8330,5732,3
CUST8330,5812,2
CUST8330,5411,2
CUST8331,5732,6
CUST8331,5812,3
CUST8331,5411,3
CUST8331,5999,1
CUST8332,5999,3
CUST8332,5812,3
CUST8332,5732,2
CUST8332,5411,2
CUST8333,5411,4
CUST8333,5812,3
CUST8333,5999,1
CUST8334,5812,5
CUST8334,5999,3
CUST8334,5411,1
CUST8335,5732,2
CUST8335,5999,2
CUST8336,5411,3
CUST8336,5732,3
CUST8336,5999,1
CUST8337,5732,3
CUST8337,5999,2
CUST8337,5812,1
CUST8337,5411,1
CUST8338,5812,5
CUST8338,5732,4
CUST8338,5411,2
CUST8339,5411,6
CUST8339,5732,4
CUST8339,5812,1
CUST8340,5999,4
CUST8340,5411,3
CUST8340,5732,1
CUST8340,5812,1
CUST8341,5999,6
CUST8341,5732,5
CUST8341,5812,2
CUST8342,5812,5
CUST8342,5999,4
CUST8342,5411,4
CUST8342,5732,2
CUST8343,5812,1
CUST8343,5732,1
CUST8343,5999,1
CUST8343,5411,1
CUST8344,5732,2
CUST8344,5411,2
CUST8344,5812,1
CUST8344,5999,1
CUST8345,5411,2
CUST8345,5999,2
CUST8345,5812,2
CUST8345,5732,1
CUST8346,5999,4
CUST8346,5411,2
CUST8346,5732,1
CUST8346,5812,1
CUST8347,5812,2
CUST8347,5732,2
CUST8348,5732,4
CUST8348,5411,4
CUST8348,5812,2
CUST8348,5999,1
CUST8349,5411,5
CUST8349,5732,3
CUST8349,5812,2
CUST8349,5999,1
CUST8350,5411,5
CUST8350,5812,3
CUST8350,5732,2
CUST8350,5999,2
CUST8351,5411,7
CUST8351,5812,5
CUST8351,5999,2
CUST8351,5732,2
CUST8352,5999,8
CUST8352,5812,4
CUST8352,5411,3
CUST8353,5732,5
CUST8353,5812,4
CUST8353,5999,3
